sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
93,9409,-0.007031,-0.012910,1.000520,2.32,6.02,-3.03
94,9509,-0.005830,-0.010932,1.000625,-10.68,4.02,-7.03
95,9619,-0.004938,-0.009214,1.000568,-2.69,8.01,-1.04
96,9719,-0.003777,-0.007882,1.000483,-5.69,-4.99,-16.04
97,9819,-0.003101,-0.006366,1.000356,-0.70,-1.00,-1.05
98,9919,-0.002838,-0.005260,1.000028,0.30,-7.00,1.95
99,10019,-0.002468,-0.004722,1.000225,0.31,-10.99,-7.04
100,10129,-0.002117,-0.003991,0.999697,0.30,-3.00,3.95
1,0,0.000531,-0.000526,1.000659,2.32,7.02,-5.03
2,99,-0.000080,-0.000607,1.000689,5.32,-1.98,-9.03
3,199,-0.000179,-0.001775,1.001428,-0.69,10.01,6.96
4,299,0.000379,-0.001870,1.001269,-0.68,13.02,3.97
5,399,-0.000026,-0.002152,1.001518,-6.68,-2.98,-5.03
6,499,0.055989,-0.016784,1.030514,-2845.69,-38.99,-362.04
7,609,0.056306,-0.031034,1.012937,-9345.69,10.01,-304.04
8,709,0.054415,-0.083924,1.046373,-10548.69,-2615.99,-72.04
9,809,0.044311,-0.130785,1.067231,-2159.68,-346.98,-7.03
10,909,0.037316,-0.155621,1.042333,12.31,28.01,-13.04
11,1009,0.033421,-0.182444,1.036807,-122.69,-150.99,-43.04
12,1119,0.030220,-0.201672,1.023248,43.32,15.02,-16.03
13,1219,0.026877,-0.217852,1.010954,-5.68,8.02,-10.03
14,1319,0.022222,-0.232612,1.002389,7.31,-3.99,4.96
15,1429,0.020500,-0.243986,0.994304,6.32,-18.98,-8.03
16,1529,-0.007002,-0.223094,0.948027,12413.30,849.00,-192.05
17,1629,-0.003974,-0.210444,0.968055,18536.32,332.02,385.97
18,1729,-0.000303,-0.156058,0.963289,-2192.69,972.01,184.96
19,1839,-0.020381,-0.089852,0.867172,-2723.68,-864.98,105.97
20,1939,-0.007528,-0.089022,0.886071,-2167.69,-296.99,1949.96
